332,xxjlovecyy,372.08,  0.00,1.0,32.6, 2050, 1051
333,LaiDianZhenShi,371.84,  0.00,1.7,8.0,  837,    8
334,905413963,371.71,  8.83,0.6,32.1, 1067,  505
335,ncdhpy,371.44,  0.00,1.6,9.5,  901,  151
336,game2211hu,370.44, 18.45,0.6,56.9, 2079,  694
337,1353gr,369.89,  0.00,2.3,4.3,  574,   12
338,suckinpeace,369.56,  0.00,1.8,4.9,  518,   99
339,xianzhezhisheng,369.05, 47.49,0.9,13.5,  716,  131
340,AevenGod,369.04,  7.67,0.8,30.9, 1406,  614
341,SIFENGYEYI,368.92,  0.00,1.8,6.8,  719,   49
342,yjstsyy,368.77,  0.00,0.9,17.0,  950,  518
343,woeeee233,368.37,  0.00,0.8,23.0, 1109,  636
344,HANke666282,368.29, 16.74,0.8,30.6, 1474,  253
345,yuuuuuuuuuuuuvui,368.25,  0.00,1.3,10.2,  780,  127
346,OP_Killer_Cold,367.91,  0.00,2.7,3.9,  623,   44
347,liuyitao1,367.81, 10.69,1.3,17.7, 1357,  122
348,demive941,365.03, 48.87,2.3,4.6,  633,   84
349,vdatqc5vq0mt,364.30,  0.00,0.6,60.9, 2166,  481
350,h12z0,364.20,  0.00,1.9,5.3,  604,   30
351,yp678678,364.05, 19.65,0.9,14.8,  837,  328
352,Emilia-Astre,363.39,  0.00,2.5,3.8,  565,   54
353,nio_Touko,363.37, 62.44,2.0,4.6,  545,   41
354,uhuuuun,362.92,  0.00,1.1,29.5, 1891,  226
355,DRY_RAIN233,362.52,  0.00,2.2,3.8,  512,  108
356,DVoddka,362.27,  0.00,0.2,39.9,  414,   71
357,xiaoming000000,362.06,  0.00,1.5,9.5,  834,  268
358,Eva-YBM-SSVT,360.57,  0.00,2.9,3.7,  649,   23
359,-Ken1VeDyFPS-_1,360.32,  0.00,2.5,4.3,  645,   28
360,fwjjll,360.11,  0.00,2.2,5.4,  719,   44
361,raohaibo,359.33,  0.00,0.9,27.8, 1438,  633
362,Aox1myy,359.11,  0.00,4.7,3.0,  841,   32
363,Uliilo,358.74,  0.00,1.8,7.7,  839,  163
364,violentshake,358.50,  0.00,1.7,6.1,  629,  140
365,Alice_NekoSakura,358.44, 16.25,1.1,32.5, 2063,  221
366,-SonWenTong-,358.37,  0.00,2.2,3.4,  456,   17
367,ALanove0809,358.15,  0.00,0.8,15.7,  769,  553
368,YunNanJunZi,357.97,  0.00,2.0,5.0,  596,   30
369,OneNice89,357.57,  0.00,1.2,17.6, 1247,  120
370,AreA_ovOsson,356.98,  0.00,1.8,6.1,  654,  108
371,kongjun23,356.73,  0.00,0.7,29.9, 1211,  293
372,XQ0819,356.41,  0.00,1.2,9.8,  688,  291
373,wodonglebushuole,356.18, 59.51,1.3,11.0,  848,  142
